latitude,longitude,mag
32.6758333,-115.7595,3.3
32.676,-115.801,3.75
32.6586667,-115.7921667,3.55
32.278,-115.347,3.08
32.672,-115.7813333,3.52
32.7073333,-115.795,3.04
38.8255,-122.8025,3.06
32.6805,-115.76,3.58
32.4298333,-115.5276667,3.02
32.6815,-115.7571667,3.03
32.6855,-115.757,3.08
32.681,-115.7598333,3.19
32.6766667,-115.7505,3.62
32.6753333,-115.7581667,4.5
32.6643333,-115.722,3.36
32.6515,-115.7315,3.28
32.6888333,-115.7993333,3.21
32.6745,-115.8023333,3.81
32.5343333,-115.6613333,3.02
32.6076667,-115.7576667,3.63
32.6688333,-115.778,3.36
32.6531667,-115.7375,3.33
32.407,-115.4858333,3.03
32.4738333,-115.6286667,3.16
32.6668333,-115.7833333,3.57
32.308,-115.3591667,4.08
32.6685,-116.0018333,3.21
32.721,-115.8868333,3.27
32.5965,-115.7313333,3.2
32.5971667,-115.7473333,3.47
32.6068333,-115.7648333,3.52
32.3748333,-115.3905,3.33
32.3295,-115.422,3.77
32.3315,-115.357,3.66
32.7888333,-116.0315,3.36
32.6865,-115.8583333,3.05
32.4775,-115.6231667,3.14
32.6891667,-115.9093333,3.08
32.2828333,-115.3976667,4.05
32.3481667,-115.4796667,3.02
32.6145,-115.7651667,3.39
32.6241667,-115.7673333,3.24
32.6981667,-115.9081667,3.28
32.3341667,-115.4053333,3.33
32.6886667,-115.9101667,3.4
32.6693333,-115.8201667,3.26
32.5838333,-115.7376667,3.02
32.5883333,-115.7345,3.13
32.5803333,-115.7358333,3.3
32.4543333,-115.602,3.32
32.6848333,-115.8365,3.3
32.61,-115.7611667,4.42
32.4098333,-115.5496667,3.12
32.6016667,-115.7656667,3.1
32.6915,-115.8351667,3.66
32.6138333,-115.7858333,3.06
32.4223333,-115.5358333,3.06
32.3925,-115.5591667,3.09
32.4223333,-115.5361667,3.89
32.7143333,-115.8738333,3.61
32.7278333,-116.0111667,3.08
32.6855,-115.7635,4.23
32.2893333,-115.3843333,3.1
32.6176667,-115.7781667,3.09
32.627,-116.1238333,3.13
32.614,-115.7801667,3.35
33.0956667,-115.933,3
32.4341667,-115.5338333,3.05
35.9415,-120.4941667,3.99
32.2711667,-115.3436667,3.06
32.5718333,-115.6631667,3.2
32.6368333,-115.7481667,3.37
32.3156667,-115.2588333,4.3
32.6326667,-115.7425,3.12
32.6751667,-115.7676667,3.87
32.6916667,-115.79,3.09
32.6138333,-115.764,3.35
32.7175,-115.889,3.01
32.496,-115.5978333,3.07
32.5908333,-115.7291667,3.66
32.2715,-115.369,3.5
32.3215,-115.2978333,3.46
32.6926667,-115.857,3.51
32.6645,-115.8043333,3.22
32.6631667,-115.7961667,3.29
32.2526667,-115.3386667,3.74
32.6066667,-115.7778333,3.24
32.275,-115.3463333,3.05
32.2631667,-115.3331667,3.36
32.2731667,-115.3635,3.16
32.271,-115.3308333,3.14
32.7215,-115.9125,3.17
32.2953333,-115.4193333,3.87
32.625,-115.799,3.38
32.6175,-115.7886667,3.02
32.2845,-115.3135,3.02
32.737,-115.885,3.75
32.7326667,-115.902,3.62
32.625,-115.7856667,3.34
32.6388333,-115.7428333,3.38
32.7356667,-115.904,3.34
32.4248333,-115.5498333,3.16
32.7143333,-115.8618333,3.08
32.3816667,-115.5608333,3.67
32.7103333,-115.8888333,3.44
32.7343333,-115.908,3.08
32.7315,-115.913,3.58
32.7185,-115.9118333,3.83
32.7116667,-115.8923333,4.28
32.7335,-115.9045,4.27
32.7226667,-115.8816667,3.02
32.6331667,-115.7473333,3.57
32.6061667,-115.77,3.12
32.2898333,-115.4226667,3.89
32.26,-115.2771667,3.12
32.6331667,-115.753,4.23
32.688,-115.8066667,3.22
32.7046667,-115.8603333,3.55
33.1458333,-115.9635,3.08
32.5908333,-115.7848333,3.37
32.6161667,-115.7733333,3.3
32.665,-115.8596667,3.19
32.27,-115.3536667,3.15
32.261,-115.2693333,3.26
32.7276667,-115.88,3.91
32.6338333,-115.7711667,3.53
32.6106667,-115.7848333,3.2
32.6388333,-115.758,3.11
32.265,-115.3998333,3.77
32.6268333,-115.7846667,3.06
32.3141667,-115.3318333,3.13
32.6173333,-115.7851667,3.1
32.3813333,-115.3295,3.24
32.2556667,-115.3683333,3.17
32.6651667,-115.8106667,4.51
32.407,-115.381,3.61
32.676,-115.7875,3.4
32.6188333,-115.785,3.08
32.3583333,-115.5,3.21
32.6345,-115.7373333,3.3
32.6976667,-115.86,3.25
32.6808333,-115.7885,3.01
32.6955,-115.855,3.8
32.7033333,-115.8476667,3.12
32.6931667,-115.8546667,3.19
32.574,-115.688,3.05
32.6343333,-115.7388333,3.83
32.706,-115.8761667,3.08
32.708,-115.8731667,3.71
32.6236667,-115.7486667,3.31
32.2663333,-115.381,3.06
32.3985,-115.4975,3.6
32.2766667,-115.3515,3.47
32.6735,-115.7695,3.14
32.6503333,-115.7975,3.12
32.5916667,-115.781,3.23
32.5936667,-115.7738333,4.56
32.2523333,-115.3323333,3.59
32.2986667,-115.3913333,3.23
32.617,-115.851,3
32.3115,-115.3796667,3.05
32.6753333,-115.814,3.45
32.3061667,-115.3165,3.26
32.2786667,-115.3513333,4.46
32.2971667,-115.3271667,3.24
32.424,-115.4695,3
32.451,-115.535,3.5
32.6405,-115.807,3.96
32.2578333,-115.3618333,3.29
32.5755,-115.7841667,3.81
32.6151667,-115.7966667,3.65
32.5915,-115.756,3.27
32.5935,-115.726,3.03
32.6046667,-115.7776667,3.37
32.5891667,-115.7671667,3.12
32.2821667,-115.4106667,3.67
32.6143333,-115.782,3.22
32.6433333,-115.7685,3.36
32.6476667,-115.7631667,3.59
32.5446667,-115.7011667,3.32
32.6096667,-115.7716667,3.12
32.2665,-115.4708333,3.31
32.3426667,-115.39,3.46
32.634,-115.746,3.43
32.682,-115.8603333,3.11
32.6875,-115.8611667,3.1
32.6843333,-115.8588333,3.52
32.6813333,-115.863,3.31
32.6781667,-115.8588333,3.72
32.3058333,-115.3435,3.84
32.2628333,-115.3371667,3.76
32.3006667,-115.337,3.06
32.284,-115.3563333,3.03
32.6583333,-115.8226667,3.28
32.399,-115.5516667,3.68
32.2721667,-115.3593333,3.18
32.6773333,-115.8155,3.11
32.6305,-115.7526667,3.12
32.66,-115.8121667,3.61
32.6513333,-115.8371667,3.01
32.2601667,-115.5031667,3.07
32.6275,-115.7875,3.42
32.5573333,-115.7866667,3.26
32.623,-115.7606667,3.41
33.0436667,-116.4095,3.15
33.0451667,-116.4133333,3.6
32.6065,-115.7846667,3.36
32.6341667,-115.7793333,3.07
32.6523333,-115.828,3.43
32.5478333,-115.7115,3.51
32.6141667,-115.7448333,3.06
32.6003333,-115.7838333,3.68
32.579,-115.7246667,3.1
32.578,-115.6946667,3.59
32.6006667,-115.7325,3.7
32.5861667,-115.7816667,3.53
32.724,-115.8755,3.79
32.4538333,-115.6501667,3.64
32.3,-115.3235,3.29
32.6186667,-115.7901667,3.04
32.6953333,-115.781,4.04
32.6633333,-115.7933333,3.4
32.288,-115.4468333,3.98
32.6681667,-115.849,3.45
32.6401667,-115.8018333,4.73
32.6311667,-115.7866667,3.38
32.6121667,-115.7653333,3.62
32.6158333,-115.767,3.12
32.587,-115.7603333,3.85
32.6573333,-115.8076667,3.21
32.299,-115.4608333,3.02
32.5005,-115.6916667,3.1
32.2965,-115.3505,3.05
32.678,-115.8133333,3.21
32.627,-115.7475,3.27
32.6148333,-115.7816667,3.08
32.6185,-115.7626667,3.34
32.6393333,-115.7368333,3.33
32.6028333,-115.7673333,3.1
32.6953333,-115.8101667,3.67
32.6638333,-115.8088333,4.93
32.2801667,-115.3426667,3.01
32.5965,-115.7728333,3
32.6536667,-115.7996667,3.26
32.6245,-115.7465,3.39
32.6526667,-115.7971667,3.36
32.4901667,-115.6548333,3.04
32.724,-115.969,3.1
32.2656667,-115.3173333,3.51
32.634,-115.8093333,4
32.265,-115.3848333,3.91
32.3833333,-115.5758333,3
32.2786667,-115.3521667,3.33
32.2985,-115.338,3.31
32.2525,-115.292,3.03
32.48,-115.6165,3.02
32.6718333,-115.8101667,3.28
32.508,-115.676,3.07
32.6168333,-115.7256667,3.35
32.4623333,-115.644,3.05
32.2671667,-115.3315,3.02
32.6665,-115.8258333,3.14
32.634,-115.7685,3.28
32.4831667,-115.6238333,3.22
32.2723333,-115.3261667,3.04
32.3316667,-115.5786667,3.05
32.279,-115.3505,4.13
32.3891667,-115.619,3.18
32.6813333,-115.8633333,3.49
32.6098333,-115.7925,3.4
32.6338333,-115.7556667,3.09
32.63,-115.8,4.19
32.7186667,-115.8775,3.37
32.385,-115.5888333,3
32.6298333,-115.7781667,3.96
32.3005,-115.4393333,3.33
32.52,-115.6065,3.32
32.5858333,-115.7496667,3.45
32.683,-115.8511667,3.43
32.3761667,-115.5305,3.07
32.6773333,-115.7603333,3.49
32.3055,-115.41,3.42
32.4525,-115.5938333,3.06
32.6586667,-115.7475,3
32.62,-115.7726667,3.47
32.6128333,-115.7603333,3.2
32.2713333,-115.3505,3.18
32.2678333,-115.3258333,3.04
32.334,-115.5651667,3.18
32.39,-115.5833333,4.29
32.4398333,-115.5735,3.63
32.2783333,-115.342,3.27
32.4858333,-115.6076667,3.23
32.4861667,-115.662,3.09
32.4783333,-115.6593333,3.53
32.6178333,-115.7891667,3.13
32.545,-115.7466667,3.12
32.6426667,-115.7561667,3.34
32.5815,-115.7005,3.23
33.0463333,-115.5768333,3.05
32.2766667,-115.3688333,3.31
32.572,-115.7456667,3.16
32.6465,-115.8055,4.96
32.5461667,-115.771,3.38
32.5413333,-115.6515,3.87
32.2535,-115.3455,3.36
32.6006667,-115.7586667,3.25
32.648,-115.7913333,3.08
32.6555,-115.7953333,3.52
32.2723333,-115.339,3.46
32.5656667,-115.7595,3.26
32.651,-115.745,3.24
32.4728333,-115.6293333,4.25
32.2851667,-115.3025,4.51
32.6025,-115.7773333,3.17
32.5258333,-115.6623333,3
32.5483333,-115.6653333,3.39
32.3555,-115.404,3.09
32.5903333,-115.7846667,3.25
32.4983333,-115.7663333,3.35
32.5433333,-115.7916667,3.08
32.6881667,-115.7831667,3.42
32.3416667,-115.4655,3.23
32.5933333,-115.7733333,4.68
32.5693333,-115.7296667,3
32.6543333,-115.7826667,3.17
32.667,-115.8148333,3
32.512,-115.6785,3.06
32.4723333,-115.5815,3.16
32.2778333,-115.3861667,3.89
32.3561667,-115.4365,3
32.6886667,-115.82,3.4
32.3516667,-115.4065,3.13
32.5306667,-115.7205,3.29
32.535,-115.7098333,3.29
32.6296667,-115.7026667,3.51
32.6063333,-115.771,3.9
32.4816667,-115.6495,3.73
32.4,-115.5986667,3.65
32.5218333,-115.676,3.89
32.5326667,-115.6851667,3.46
32.3755,-115.576,3.49
32.6075,-115.7703333,3.27
32.6165,-115.7768333,3.16
32.3075,-115.3376667,3
32.276,-115.3353333,3.9
32.6511667,-115.7673333,3.06
32.289,-115.3328333,4.09
32.5541667,-115.6735,3.17
32.621,-115.7618333,3.33
32.4238333,-115.5288333,3.35
32.6178333,-115.8288333,3.56
32.2963333,-115.3751667,3.94
32.3066667,-115.4296667,4.01
32.2806667,-115.3578333,4.15
32.6725,-115.8133333,3.42
32.688,-115.8266667,3.29
32.5221667,-115.6078333,3.6
32.6025,-115.7468333,3.89
32.3925,-115.4746667,3.32
32.5988333,-115.774,3.49
32.4793333,-115.6516667,3.26
32.2736667,-115.337,3.76
32.4265,-115.5855,3.88
32.6273333,-115.7645,3.62
32.5075,-115.6451667,3.64
32.619,-115.7518333,3.11
32.642,-115.7501667,3.29
32.252,-115.1691667,4.17
32.6526667,-115.7713333,3.16
32.5728333,-115.7216667,3.88
32.6328333,-115.7383333,3.9
32.5318333,-115.6873333,3.59
32.679,-115.8438333,3.36
32.5965,-115.8828333,3.15
32.6581667,-115.7725,3.05
32.5853333,-115.7483333,3.83
32.4941667,-115.7543333,3.24
32.4626667,-115.7145,3.15
32.6158333,-115.7843333,3.61
32.6323333,-115.7676667,3.42
32.453,-115.5933333,3.31
32.6421667,-115.7371667,3.03
32.6248333,-115.7436667,3
32.6825,-115.795,3.3
32.3156667,-115.3733333,4.03
32.4535,-115.6263333,3.48
32.5883333,-115.7806667,3
32.4623333,-115.5978333,4.7
32.6533333,-115.7516667,3.14
32.6025,-115.761,4.12
32.2853333,-115.3678333,4.39
33.0575,-116.3838333,3.27
32.3935,-115.6555,4.43
32.2661667,-115.2925,5.38
32.613,-115.8293333,3.21
32.5583333,-115.7905,3.58
33.1496667,-116.494,3.54
32.5145,-115.6891667,3.43
32.461,-115.6028333,3.68
32.6336667,-115.7621667,3.95
32.7751667,-116.0588333,3.09
32.3,-115.2595,5.43
32.4523333,-115.662,3.78
32.3336667,-115.3743333,3.93
32.5386667,-115.7416667,3.85
32.565,-115.7655,3.76
33.1508333,-116.4823333,3.89
32.436,-115.4973333,4.03
38.8183333,-122.7645,3.23
32.8985,-116.2651667,3.34
32.441,-115.6111667,3.5
32.4696667,-115.6213333,3
32.483,-115.6785,3
32.534,-115.7425,3.5
32.4533333,-115.632,5.26
32.2861667,-115.2953333,7.2
32.251,-115.301,3.13
32.2561667,-115.3003333,3.26
32.2658333,-115.2933333,4.34
38.3665,-119.38,3.56
32.354,-115.2288333,4.16
34.3516667,-116.463,3.05
38.32,-118.8965,3
38.811,-122.8236667,3.65
37.4788333,-121.7988333,3.22
32.2735,-115.3008333,3.57
33.9371667,-120.4183333,3.44
35.9513333,-120.5081667,3.4
38.8186,-119.3684,3.4
38.8228,-119.3694,3.5
38.8217,-119.3694,3.2
34.5448333,-120.7143333,3.09
33.9411667,-116.7361667,3.03
32.5076667,-115.5491667,3.45
32.5363333,-115.552,3.21
40.5996667,-124.7621667,3.7
32.3088333,-115.2941667,3.03
32.3218333,-115.3065,3.96
40.1846667,-121.329,3.71
33.9923333,-118.0816667,4.44
32.9906667,-116.358,4.23
40.1865,-121.331,3.61
32.6921667,-116.0653333,3.39
33.2501667,-116.6886667,3.52
38.8053333,-122.8105,3.04
33.2496667,-116.6851667,3.01
36.061,-117.8773333,3.01
36.0596667,-117.8726667,3.66
36.0595,-117.8911667,3.03
36.0643333,-117.882,3.34
32.994,-116.359,4.02
36.0608333,-117.883,3.2
36.0598333,-117.8813333,3.28
36.8128333,-121.5356667,3.55
40.32,-124.733,4.5
40.3198333,-124.7333333,4.53
38.8418333,-122.7605,3.41
40.3878333,-124.9825,3.9
37.4178333,-121.7611667,3.37
36.0645,-117.8731667,3.47
36.6005,-121.2028333,3.32
36.0698333,-117.8785,3.76
32.7158333,-116.067,3.45
36.0611667,-117.8795,3.13
36.06,-117.8821667,3.43
36.0608333,-117.8773333,3.3
36.0656667,-117.883,3.11
36.0615,-117.8876667,3.45
32.5518333,-115.2566667,3.88
35.6608333,-121.0845,3.13
37.6531,-116.7912,3.2
37.6345,-116.8044,3.6
37.6385,-116.7986,3.1
37.6502,-116.7924,3.1
34.0146667,-117.1841667,3.59
34.0123333,-117.1878333,3.2
34.0105,-117.1886667,3.36
34.0066667,-117.191,3.32
32.415,-115.238,3.8
34.0065,-117.192,3.11
36.7051667,-121.336,3.29
36.0735,-117.8658333,4.05
32.2536667,-116.5886667,3
33.2333333,-115.6995,3.04
32.6866667,-116.008,3.09
34.0045,-117.1796667,4.1
32.7086667,-116.0133333,3.38
40.7688,-119.3111,3.2
35.9148333,-120.4658333,3.43
36.723,-121.3635,3.5
35.7826667,-120.3351667,3.39
40.8311667,-123.3385,3.16
32.7588333,-115.6291667,3.11
40.3723333,-124.968,3.63
40.3746667,-125.0008333,3.32
40.4123333,-124.9613333,5.88
32.327,-115.1116667,3.3
32.735,-115.4021667,3.09
38.831,-122.8008333,3.6
32.7378333,-115.406,3.27
33.1568333,-115.6465,3.03
39.0099,-118.8184,3.2
32.9901667,-116.3606667,3.37
38.6825,-119.4711,3.5
33.9321667,-117.0231667,4.28
36.0376667,-117.8443333,3.43
36.036,-117.8483333,3.4
36.0291667,-117.8398333,3.61
36.032,-117.8385,3.53
36.031,-117.843,4.41
33.1793333,-115.6083333,3.52
33.1775,-115.6056667,3.42
33.183,-115.6051667,3.05
36.038,-117.8363333,3.4
36.0396667,-117.834,3.22
36.0378333,-117.8355,3.48
40.6505,-124.6865,3.33
40.5255,-124.9175,3.15
40.5075,-124.882,3.18
33.9663333,-116.8763333,4.27
33.9658333,-116.8775,3.24
33.9653333,-116.8771667,3.12
40.657,-124.6733333,3.12
40.4626667,-124.8486667,4.05
35.6341667,-121.0366667,3.03
40.636,-124.664,3.91
32.4033333,-115.1755,4.08
40.3086667,-124.632,4.12
40.6213333,-124.699,3.97
36.4013333,-117.8686667,3.04
40.6086667,-124.7828333,4.41
40.685,-124.559,3
40.5905,-124.7698333,3.39
40.6505,-124.6453333,3.15
40.6786667,-124.5876667,3.32
40.6203333,-124.752,3.71
40.4203333,-124.8288333,3.46
40.652,-124.6925,6.5
37.4821667,-121.793,3.73
37.4811667,-121.7986667,4.05
35.7115,-117.485,3.12
35.7116667,-117.4821667,3.39
40.2773333,-123.8685,4.12
32.4538333,-115.2028333,3.24
36.0315,-117.7835,3.19
32.4163333,-115.184,3.05
34.0141667,-117.1163333,3.22
32.4435,-115.186,3.02
32.5505,-115.2278333,3.15
32.5108333,-115.2073333,3.58
32.5501667,-115.2365,3.88
32.4926667,-115.2071667,3.46
32.5348333,-115.216,3.43
32.5138333,-115.2045,3.52
32.5058333,-115.205,3.29
32.5035,-115.2118333,3.15
32.5166667,-115.2016667,3.25
32.4183333,-115.1706667,3.06
32.4968333,-115.1998333,3.35
32.4945,-115.205,4.03
32.5058333,-115.2,3.13
32.5526667,-115.2321667,3.64
32.5323333,-115.2081667,4.77
32.464,-115.1891667,5.8
32.4478333,-115.179,3.53
35.9736667,-117.405,3.64
32.9476667,-115.9231667,3.9
39.3133,-119.9949,3.5
39.7773333,-123.3381667,3.96
38.7883333,-122.7683333,3.77
32.6298333,-115.6543333,3.18
32.657,-115.659,3.29
35.936,-120.4885,3.3
35.5538333,-120.7933333,3.04
32.3771667,-115.1016667,3.06
32.3755,-115.0755,3.64
32.3773333,-115.1086667,3.29
32.3788333,-115.1095,3.58
32.9153333,-117.8651667,3.48
39.635,-122.8321667,3.01
35.954,-117.3336667,3.07
40.8036,-115.1196,3
32.4008333,-115.1128333,3.86
32.3883333,-115.104,3.38
36.385,-117.8693333,3.47
32.6656667,-115.6673333,3.32
32.6638333,-115.6671667,3.68
32.504,-115.458,3.11
32.502,-115.4576667,3.82
32.4118333,-115.1248333,3.11
32.7418333,-118.2048333,3.36
32.7191667,-118.2465,3.89
38.8183333,-122.7896667,3.67
34.3591667,-116.8915,3.63
36.3845,-117.8713333,3.15
33.1725,-115.6086667,3.28
33.1821667,-115.6115,3.36
33.1765,-115.6051667,3.14
33.1756667,-115.6081667,3.31
33.1773333,-115.6078333,3.19
35.5485,-117.2745,4.6
33.4146667,-116.6345,3.61
33.1723333,-119.3016667,3.55
33.1655,-119.3018333,4.35
33.9136667,-117.059,3.29
34.1643333,-117.4273333,3.3
33.2476667,-116.0521667,3.56
39.7779,-114.816,3
37.3283,-114.4556,4.1
32.6618333,-115.6606667,3.29
32.6791667,-115.6615,3.13
32.668,-115.6673333,3.01
32.6775,-115.6563333,3.62
32.7131667,-115.8471667,3.79
32.6543333,-115.6371667,3.01
32.6711667,-115.655,3.22
32.6721667,-115.6506667,4.13
32.6718333,-115.6521667,3.01
36.4016667,-117.878,3.07
36.4045,-117.8791667,3.67
32.6386667,-115.6426667,3.01
36.6323333,-121.2526667,3.55
36.3916667,-117.8658333,3.05
38.7945,-122.7693333,3.58
37.4683333,-118.783,3.18
36.0216667,-117.7846667,3.03
38.7925,-122.7551667,3.05
37.5398333,-118.8676667,3.19
34.1131667,-116.9143333,3.24
40.4083333,-124.6326667,3.1
39.8523333,-120.7926667,3.11
34.1631667,-119.1415,3.19
33.9755,-116.9643333,3.44
37.368,-121.7238333,3.39
37.6396667,-121.8786667,3.71
32.998,-115.5866667,3.42
35.963,-114.546,3.9
36.3976667,-117.8641667,4.29
34.9915,-116.9496667,3
32.7075,-118.2506667,3.73
36.4141667,-117.8358333,3.98
36.3876667,-117.8635,3.48
36.395,-117.8456667,3.01
36.3908333,-117.8661667,3.05
36.3968333,-117.8621667,3.02
36.3893333,-117.8673333,4.41
36.39,-117.8635,4.66
36.4051667,-117.8401667,3.1
36.3861667,-117.8425,3.36
36.3853333,-117.8423333,3
36.3948333,-117.8456667,4.2
36.4085,-117.8553333,3.31
36.3995,-117.848,3.39
36.4055,-117.8475,3.97
36.4026667,-117.8513333,4.07
36.391,-117.8608333,5.19
36.3863333,-117.8681667,4.85
36.391,-117.8638333,4.74
42.0838333,-119.1611667,3.13
36.3895,-117.8611667,3.08
36.3943333,-117.869,3.5
36.3831667,-117.8445,3.43
36.3775,-117.854,3.46
36.3803333,-117.861,3.32
36.3886667,-117.8588333,3.4
36.3755,-117.8603333,3.5
36.3878333,-117.8586667,5
32.3585,-115.1963333,3.02
32.3656667,-115.274,3
32.3825,-115.2803333,3.24
32.3651667,-115.2563333,3.2
32.3551667,-115.2785,4.36
40.4838333,-124.4516667,3.09
32.4081667,-115.3013333,3.5
32.3706667,-115.2611667,5.08
38.6291667,-122.6941667,3.12
39.286,-123.4976667,3.45
39.0283333,-123.113,3.34
37.8548333,-121.772,3.21
38.2615,-115.8262,3.2
35.4061667,-117.4243333,3.37
34.5298333,-120.5313333,3.83
36.9021667,-121.6321667,3.56
39.3925,-122.8995,3.03
36.8515,-121.4115,3.87
35.5568333,-120.7983333,3.81
32.6155,-115.7461667,3.07
35.6583333,-121.0876667,3.17
35.2518333,-118.5546667,3
35.099,-116.7978333,3.02
37.9541667,-118.6211667,3.74
36.3878333,-117.8583333,3.34
36.3876667,-117.8606667,3.64
36.3863333,-117.8528333,3.89
36.0116667,-117.3956667,3.59
35.9586667,-117.3391667,3.03
34.7118333,-116.2653333,3.14
33.1,-116.2138333,3.54
40.3098333,-124.637,4.92
34.1405,-117.4883333,3.27
37.3335,-118.7365,3.32
34.2586667,-117.3838333,3.72
33.633,-116.719,3.53
37.3051667,-121.073,3.15
35.9273333,-120.4775,3.12
33.0995,-116.2156667,3.63
37.4886,-114.6231,3.7
33.9283333,-118.3591667,3.08
35.7273333,-117.622,3.77
32.737,-117.554,3.92
40.303,-124.5665,3.45
38.8378333,-122.7975,3.74
38.8328333,-122.8085,3.76
37.0325,-114.4364,3.4
38.8083333,-122.7903333,3.84
40.1851667,-122.8006667,3.82
33.431,-124.172,3.4
38.2671,-118.8242,3
35.043,-119.0358333,3.22
34.1158333,-117.3238333,3.28
35.6406667,-120.9526667,3.23
35.6431667,-120.9513333,4.39
32.8996667,-118.0066667,4.11
32.6541667,-115.9156667,3.28
33.3768333,-116.403,3.2
33.1625,-115.6415,3.3
38.8383333,-122.7663333,3.01
36.406,-117.8501667,3.35
36.5678333,-121.1605,3.08
38.8346667,-122.801,3.08
36.7026667,-121.337,3.23
37.822,-121.965,3.51
40.3835,-124.4078333,3.91
38.8275,-123.6293333,3
37.9176667,-122.3041667,3.32
36.385,-117.8341667,3
40.292,-119.7412,3
36.3946648,-117.8430023,3.02
36.395,-117.8385,3.09
36.3793333,-117.8223333,3.36
36.3961667,-117.8376667,4.73
36.3931667,-117.8293333,3.38
38.519,-118.169,3
38.8787,-118.346,3
33.9338333,-118.329,4.04
38.8186667,-122.818,3.37
33.9335,-118.3456667,3.06
33.9376667,-118.3356667,4.7
36.783,-118.1903333,3.3
37.8633333,-122.2315,3.14
39.1629,-118.086,3.4
34.4401667,-119.1825,4.17
37.284,-121.6583333,3.25
40.7491667,-124.1638333,4.17
36.708,-117.6985,3.37
34.0671667,-118.8748333,3.1
34.0666667,-118.8825,4.42
35.0246667,-119.3101667,3.53
37.2535,-121.6358333,3.51
34.4903333,-116.2376667,3.07
38.9537,-115.1976,3.3
33.8956667,-117.7858333,3.02
33.894,-117.7891667,3.98
33.8935,-117.7901667,3.76
36.9928333,-121.6695,3.28
41.008,-121.4903333,3.09
38.8151667,-122.798,3.7
33.1978333,-115.6403333,3.79
37.1488,-115.3207,3
33.25,-116.4398333,3.86
37.5915,-118.6258333,3.13
32.3253333,-115.2536667,4.22
33.1555,-116.5621667,3.39
38.4723,-118.272,3.4
33.318,-115.7226667,3.46
35.5691667,-120.939,3.16
40.5058333,-124.7476667,3.8
37.5158333,-118.8653333,3.14
37.5166667,-118.8648333,3.35
41.08,-117.0651,3.6
37.2848333,-121.6156667,4.3
40.7605,-124.395,3.7
33.3011667,-115.7066667,3.41
33.293,-115.7215,3.95
35.9863333,-117.301,3.13
33.292,-115.7196667,3.65
33.29,-115.7213333,3.55
33.3068333,-115.7438333,3.13
33.3138333,-115.7371667,3.06
33.3171667,-115.7281667,4.77
39.5696667,-123.4465,3.6
33.3128333,-115.7335,3.11
33.3155,-115.7323333,3.33
33.3135,-115.7295,3.07
33.2521667,-116.4385,3.3
38.5275,-118.1688,3.1
40.5448333,-124.4318333,3.8
37.4575,-121.7698333,3.11
36.343,-120.3491667,3.5
35.9863333,-117.3063333,3.21
34.0163333,-117.1973333,3.01
37.2513333,-121.6356667,3.13
36.119,-120.1823333,3.28
33.9676667,-117.7621667,3.01
32.3305,-115.2398333,3.16
36.4026667,-120.9366667,3.16
36.401,-120.9335,3.5
37.4743333,-121.8045,3.5
38.8311667,-122.7848333,3.34
36.8626667,-121.5996667,3.24
39.0075,-123.665,3.08
34.7023333,-121.3556667,3.43
37.6261667,-121.95,3.2
36.4286667,-120.9543333,3.2
35.9825,-117.3053333,3.68
38.8103333,-122.8096667,3.7
32.2848333,-115.2945,3.45
41.2149,-114.8833,3.8
35.3041667,-119.4318333,3.89
36.8615,-121.5978333,3.29
32.6025,-115.5976667,3.75
32.5926667,-115.5973333,3.82
36.0216667,-117.7783333,3.07
36.688,-121.3171667,3.14
36.693,-121.3223333,3.7
40.3703333,-124.9988333,3.25
35.4135,-117.7858333,4.39
37.5298333,-118.8225,3.19
39.9242,-117.8555,3.2
32.7301667,-118.2258333,3.06
32.6931667,-118.2265,4.19
39.0593,-115.4367,3.5
32.469,-115.3123333,3.02
41.0278333,-123.4256667,3.09
35.9896667,-117.2958333,3.12
33.979,-118.4611667,3.3
34.2001667,-118.5576667,3.06
36.6978333,-121.3306667,3.5
36.691,-121.3215,3.8
36.6986667,-121.33,3.49
36.6963333,-121.3278333,3.8
36.6956667,-121.3273333,3.9
37.4912,-114.539,3.4
32.4415,-117.7185,3.08
40.963,-123.5376667,3.01
36.6838333,-121.3256667,3.7
36.6865,-121.3145,3.54
36.7408333,-121.3373333,3.42
35.98,-117.2996667,3.4
41.8313333,-123.846,3.02
34.3081667,-116.9155,3.6
36.1685,-120.7353333,3.03
39.0316667,-123.3413333,3.8
32.5578333,-115.246,3.22
32.5445,-115.2556667,3.3
34.0976667,-117.3056667,3.28
34.1073333,-117.3041667,4.45
38.4553333,-119.3168333,3.09
38.7823333,-122.7725,4.27
36.8341667,-121.5665,3.2
33.9433333,-118.7836667,3.13
32.5681667,-115.5428333,4.52
39.9598333,-120.8688333,4.5
32.5268333,-115.5135,3.39
36.6856667,-121.3015,3.55
38.8088333,-122.7911667,3.04
36.6778333,-121.3038333,3.6
36.6843333,-121.3151667,3.01
36.6748333,-121.3001667,4
35.9801667,-117.3136667,3.12
38.8295,-122.8026667,3.15
38.8301667,-122.8035,3.02
35.9936667,-117.3086667,3.24
35.9761667,-117.3241667,3.37
35.978,-117.3221667,3.17
32.5061667,-115.5095,3.11
32.5536667,-115.5366667,4.03
32.4966667,-115.5091667,3.25
35.9581667,-117.3378333,3.32
35.972,-117.3173333,4.01
34.1431667,-116.4296667,3.08
34.1631667,-117.3766667,3.63
37.4835,-121.8095,3.49
